date,MarutiSuzuki_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2021-12-24,-0.010751103609800338,7441.0,7449.85009765625,7252.14990234375,7317.10009765625,7134.08642578125,357447
2021-12-27,-0.6700651687569916,7277.10009765625,7330.0,7186.2001953125,7289.5,7107.17626953125,190180
2021-12-28,0.9910709420219064,7320.0,7359.0,7255.10009765625,7297.4501953125,7114.92822265625,214533
2021-12-29,0.9052019296796061,7297.7001953125,7365.0,7240.4501953125,7350.0498046875,7166.21142578125,287776
2021-12-30,-0.3265726209501736,7350.0,7395.14990234375,7255.39990234375,7282.25,7100.10791015625,296041
2021-12-31,-0.14427535980939865,7290.0498046875,7449.5,7290.0498046875,7426.4501953125,7240.70166015625,313398
2022-01-03,0.11904041143134236,7420.0,7605.9501953125,7420.0,7523.89990234375,7335.71337890625,456599
2022-01-04,0.260590684847557,7600.0,7649.0,7520.0,7630.10009765625,7439.25732421875,495182
2022-01-05,-0.2773032722373803,7624.85009765625,7808.0,7605.60009765625,7775.35009765625,7580.87451171875,710043
2022-01-06,-0.0462038922123611,7782.0,7899.4501953125,7683.9501953125,7882.10009765625,7684.955078125,739981
2022-01-07,-0.014383710455149412,7882.10009765625,7944.7998046875,7835.5,7906.0,7708.25732421875,523116
2022-01-10,0.05971435430304458,7950.0,8232.0,7924.14990234375,8125.60009765625,7922.3642578125,827930
2022-01-11,-0.3233080866513774,8100.0,8162.4501953125,8069.2998046875,8143.85009765625,7940.15771484375,688923
2022-01-12,0.3190289335131335,8200.0,8200.0,8115.0,8170.75,7966.38525390625,288174
2022-01-13,-0.07533146285762389,8175.0,8260.0,7952.0,8077.0498046875,7875.02880859375,684931
2022-01-14,0.5314756761363242,7951.0,8145.0,7951.0,8084.2001953125,7882.0,299536
2022-01-17,-0.5136162764750994,8124.7998046875,8368.900390625,8100.10009765625,8265.5,8058.765625,862249
2022-01-18,-0.667005132684218,8248.9501953125,8248.9501953125,7891.5,7915.14990234375,7717.177734375,785199
2022-01-19,-0.048953286930918695,7929.0,8060.0,7860.0,8015.7001953125,7815.21337890625,681632
2022-01-20,0.4470820724964142,8000.0,8140.0,7997.5498046875,8036.35009765625,7835.3466796875,522850
2022-01-24,0.04524256909886996,8189.0,8332.7998046875,7952.7998046875,8052.2998046875,7850.8974609375,1153538
2022-01-25,-0.5014673245147735,7990.0,8664.0,7887.89990234375,8602.599609375,8387.4326171875,2162832
2022-01-27,0.24193666615368178,8656.0,8971.650390625,8400.0498046875,8820.2001953125,8599.5908203125,2899559
2022-01-28,0.006241903975023888,8795.0,8930.0,8522.349609375,8550.9501953125,8337.0751953125,1045088
2022-01-31,-0.6087805625284091,8625.0,8720.0,8552.7998046875,8597.2998046875,8382.265625,561419
2022-02-01,-0.3313070855413874,8693.0,8790.7998046875,8351.0,8559.400390625,8345.3154296875,819689
2022-02-02,-0.04781106172595173,8579.7001953125,8683.0,8440.25,8515.25,8302.2685546875,580433
2022-02-03,-0.9906358690932393,8550.0,8798.0,8522.7001953125,8593.650390625,8378.7080078125,810019
2022-02-07,0.07741104149156147,8545.0,8615.0,8400.0,8511.650390625,8298.7587890625,446099
2022-02-08,-0.19073128030868247,8616.7001953125,8789.099609375,8436.0498046875,8599.4501953125,8384.3623046875,998182
2022-02-09,0.5006184615194798,8622.0,8989.7998046875,8622.0,8949.4501953125,8725.609375,1403525
2022-02-10,-0.805854968726635,9050.0,9050.0,8789.900390625,8805.4501953125,8585.2099609375,811887
2022-02-11,0.9785235655726865,8738.0,8865.0,8673.2998046875,8737.150390625,8518.619140625,671572
2022-02-14,-0.3806943744421005,8500.0,8615.0498046875,8325.0,8366.400390625,8157.1416015625,995540
2022-02-15,-0.2670614033238962,8410.0,8664.25,8356.5,8622.7001953125,8407.03125,682766
2022-02-16,0.914748111642742,8720.0,8736.400390625,8544.0,8582.9501953125,8368.275390625,422704
2022-02-17,-0.2976648625141631,8575.0,8658.2998046875,8525.0,8552.4501953125,8338.5380859375,305313
2022-02-18,0.30592013290151954,8550.0,8645.9501953125,8520.0498046875,8569.099609375,8354.7705078125,385273
2022-02-21,0.9887667261064053,8544.0498046875,8724.25,8443.599609375,8612.7001953125,8397.28125,626049
2022-02-22,-0.5512685987865552,8495.0,8659.7998046875,8384.849609375,8622.7998046875,8407.1279296875,620828
2022-02-23,0.18650408484141476,8690.0,8789.9501953125,8655.2001953125,8698.849609375,8481.275390625,557954
2022-02-24,-0.1217536392621696,8402.0,8587.25,8155.0,8210.150390625,8004.79931640625,947351
2022-02-25,0.5900729808657031,8260.0,8466.0,8209.5498046875,8356.099609375,8147.0986328125,1344343
2022-02-28,0.976635483338032,8300.0,8339.9501953125,8114.10009765625,8314.150390625,8106.19873046875,961303
2022-03-02,0.27050726128315244,8197.7001953125,8199.0,7764.0,7814.2001953125,7618.7529296875,1783011
2022-03-03,0.28483948414213955,7924.0,7939.9501953125,7558.5,7595.5498046875,7405.5712890625,1050154
2022-03-04,0.9964666224550456,7482.0,7519.2001953125,7130.0,7247.2998046875,7066.03173828125,2511658
2022-03-07,0.3796061314392968,6992.0,7029.85009765625,6730.0,6769.0498046875,6599.74365234375,2469925
2022-03-08,-0.4607463055290282,6705.0,6855.0,6536.5498046875,6806.2998046875,6636.06201171875,2840376
2022-03-09,-0.7400085022673011,6874.0,7078.10009765625,6777.0,7026.85009765625,6851.09619140625,1827539
2022-03-10,0.3394361735554412,7255.0,7399.85009765625,7177.2998046875,7211.7998046875,7031.419921875,1535070
2022-03-11,-0.4993398361693835,7200.0,7200.0,7080.0,7102.5498046875,6924.90234375,1024452
2022-03-14,-0.049788667587563396,7050.0,7335.0,7012.0,7316.75,7133.74462890625,1023874
2022-03-15,-0.08078762523863199,7321.0,7620.0,7318.0,7420.10009765625,7234.51025390625,1586111
2022-03-16,-0.32798092160373926,7570.0,7595.75,7440.0,7485.7998046875,7298.56640625,584457
2022-03-17,0.9301847442984581,7574.0,7741.9501953125,7530.0,7693.0,7500.583984375,1133271
2022-03-21,0.0028788400813937187,7844.0,7940.0,7650.0,7705.5498046875,7512.8203125,1354525
2022-03-22,0.9175980564759811,7714.9501953125,7809.0,7536.64990234375,7766.64990234375,7572.39208984375,1093502
2022-03-23,0.2640098612755537,7800.0,7862.7998046875,7611.0,7644.85009765625,7453.638671875,808597
2022-03-24,0.562666641548276,7599.2998046875,7655.0,7526.35009765625,7556.9501953125,7367.9375,565485
2022-03-25,-0.46135795157169923,7515.0,7542.2998046875,7385.0,7415.4501953125,7229.97705078125,686637
2022-03-28,0.3702974426560104,7425.0,7539.0,7413.0,7477.35009765625,7290.328125,599515
2022-03-29,0.9701470015570521,7535.0,7563.10009765625,7401.0,7439.14990234375,7253.08349609375,446257
2022-03-30,0.0023275110870599747,7521.0,7629.9501953125,7490.0,7598.60009765625,7408.54541015625,589206
2022-03-31,-0.06999399323831312,7598.5498046875,7652.75,7528.0,7561.2998046875,7372.17822265625,434317
2022-04-01,0.36142431957913296,7574.0,7729.0,7517.35009765625,7700.0498046875,7507.4580078125,449386
2022-04-04,-0.9702833006934574,7650.0,7794.0,7631.64990234375,7774.7998046875,7580.33837890625,491029
2022-04-05,0.050706545007415116,7781.0,7900.0,7730.0,7761.85009765625,7567.71240234375,488132
2022-04-06,0.013177983371021513,7739.0,7849.0,7675.0,7744.2001953125,7550.50390625,393628
2022-04-07,-0.33928970018556964,7659.75,7748.0,7621.0498046875,7640.5,7449.3974609375,458566
2022-04-08,-0.10035845142556354,7708.7998046875,7730.5,7515.39990234375,7557.9501953125,7368.912109375,849846
2022-04-11,-0.0007647741585969925,7614.85009765625,7616.5498046875,7485.0,7565.39990234375,7376.17626953125,496254
2022-04-12,0.03787530922272708,7540.0,7711.5,7500.0,7618.35009765625,7427.8017578125,598047
2022-04-13,-0.48717023618519306,7618.35009765625,7704.9501953125,7440.0,7469.5,7282.67431640625,527991
2022-04-18,0.13253644147577384,7374.5,7599.0,7355.0,7573.5,7384.0732421875,551783
2022-04-19,0.31723533974339563,7580.0,7678.0,7350.0,7435.10009765625,7249.13525390625,425990
2022-04-21,0.1760891458397964,7709.7998046875,7899.7998046875,7686.0498046875,7879.2001953125,7682.126953125,772708
2022-04-22,-0.10690490986841421,7789.0,8016.64990234375,7731.0,7904.5,7706.7939453125,960818
2022-04-25,0.7472225204110146,7810.0,7998.0,7810.0,7912.35009765625,7714.44775390625,701521
2022-04-26,-0.5002341298386455,8000.0,8067.5,7830.0,7906.75,7708.98828125,801963
2022-04-27,0.4538594395465528,7851.0,7865.0,7720.0,7788.39990234375,7593.59814453125,570519
2022-04-28,-0.9818570017814636,7844.0,7940.0,7766.7001953125,7888.14990234375,7690.8525390625,561932
2022-04-29,0.33849724661558867,7918.0,7946.5,7626.0,7717.7998046875,7524.763671875,1162749
2022-05-02,-0.47726733941817656,7665.0,7750.0,7544.2998046875,7634.75,7443.79150390625,544053
2022-05-04,-0.31764157824606326,7650.0,7747.0,7356.5,7397.89990234375,7212.865234375,599211
2022-05-05,0.8532093390822411,7450.0,7538.0,7380.14990234375,7407.64990234375,7222.37158203125,524174
2022-05-06,0.9985176117043011,7314.0,7359.89990234375,7156.64990234375,7279.25,7097.1826171875,650559
2022-05-09,-0.848049582389649,7201.5,7424.5,7130.0,7360.2998046875,7176.20556640625,570578
2022-05-11,0.6097635146834364,7519.0,7559.5498046875,7346.60009765625,7396.4501953125,7211.45166015625,605312
2022-05-12,0.05426306650042534,7221.5,7323.9501953125,7210.7998046875,7253.64990234375,7072.22314453125,571754
2022-05-13,-0.23261320474557579,7340.0,7340.0,7062.35009765625,7101.9501953125,6924.3173828125,703097
2022-05-16,0.008066071197390556,7157.0,7305.35009765625,7150.0,7247.60009765625,7066.32421875,369545
2022-05-17,0.5562802009905378,7280.0,7584.64990234375,7255.0498046875,7532.7998046875,7344.390625,811448
2022-05-19,-0.4487700127065182,7450.0,7525.0,7385.0498046875,7404.5498046875,7219.3486328125,363255
2022-05-20,0.5939495497538397,7520.5498046875,7648.89990234375,7450.0,7586.60009765625,7396.845703125,742204
2022-05-23,0.6094212724840165,7800.10009765625,7954.85009765625,7776.10009765625,7897.4501953125,7699.9208984375,1161175
2022-05-24,-0.21642514057457446,7919.0,7941.9501953125,7791.2998046875,7802.64990234375,7607.49169921875,581609
2022-05-25,-0.5130736059509218,7840.0,7859.5,7696.0498046875,7787.25,7592.4765625,454335
2022-05-26,-0.3693847830096881,7800.0,7839.9501953125,7620.0,7805.0,7609.783203125,476799
2022-05-27,0.9575823509730981,7925.0,7965.89990234375,7833.0,7942.9501953125,7744.28271484375,431411
2022-05-30,0.996880189961909,7980.2001953125,8060.0,7951.0,8013.89990234375,7813.4580078125,389517
2022-05-31,0.8945976162794977,8013.89990234375,8100.0,7900.0,7966.35009765625,7767.09765625,2494005
2022-06-01,0.15299324468813008,7975.0498046875,8068.89990234375,7880.10009765625,7939.39990234375,7740.8212890625,522004
2022-06-02,0.6006006571813487,7925.0,7972.0,7855.60009765625,7925.39990234375,7727.17138671875,352848
2022-06-03,-0.9398878416977823,7950.0,7995.0,7681.0,7705.0498046875,7512.33251953125,591905
2022-06-06,0.6205835868604481,7690.0,7776.89990234375,7591.4501953125,7710.5498046875,7517.69482421875,606990
2022-06-08,-0.8468927984358743,7824.0,7921.0,7720.7001953125,7892.4501953125,7695.04541015625,813596
2022-06-09,0.7815786770079285,7848.0,8010.0,7830.10009765625,7929.85009765625,7731.51025390625,687937
2022-06-10,0.956479474902153,7826.0,7988.2001953125,7826.0,7935.10009765625,7736.62890625,442921
2022-06-13,-0.8668191678977261,7849.9501953125,7967.35009765625,7793.75,7901.60009765625,7703.96728515625,565826
2022-06-14,0.5491275639506057,7805.0,7901.39990234375,7750.0,7811.64990234375,7616.2666015625,553462
2022-06-15,-0.9397213477641344,7816.0,7929.0,7816.0,7853.4501953125,7657.021484375,604566
2022-06-17,-0.2897679657617118,7805.0,7849.7001953125,7646.14990234375,7688.14990234375,7495.85595703125,1317656
2022-06-20,0.07015249503052069,7699.7998046875,7784.10009765625,7626.0,7660.9501953125,7469.33642578125,1043423
2022-06-21,-0.17903956452695033,7714.9501953125,7840.0,7625.14990234375,7780.60009765625,7585.99365234375,954884
2022-06-22,0.15130107224519765,7750.0,7869.0,7716.60009765625,7782.75,7588.08935546875,796824
2022-06-23,0.4117475301027298,7810.0,8317.7998046875,7803.0,8271.0,8064.1279296875,1676430
2022-06-24,-0.36235476975950104,8310.0,8390.0,8238.2998046875,8363.2001953125,8154.0224609375,1156788
2022-06-27,-0.3318780018831603,8444.0,8546.7001953125,8391.25,8448.75,8237.431640625,921090
2022-06-28,-0.9728145170568799,8415.25,8539.900390625,8381.0498046875,8489.7001953125,8277.357421875,691242
2022-06-29,0.5013161514398234,8389.9501953125,8530.0,8370.0,8508.900390625,8296.078125,655413
2022-06-30,0.33465176183682194,8500.0,8634.599609375,8435.599609375,8470.75,8258.8818359375,1130302
2022-07-01,0.23395965144866043,8440.0,8450.0,8305.599609375,8402.599609375,8192.435546875,530569
2022-07-04,-0.24327260241261683,8402.599609375,8467.599609375,8320.0,8443.349609375,8232.166015625,625431
2022-07-05,0.4760932787321508,8498.5,8508.5498046875,8335.0,8348.7001953125,8139.88427734375,610290
2022-07-06,0.6992541173572785,8377.0,8652.4501953125,8370.0,8630.0498046875,8414.197265625,976098
2022-07-07,-0.5980915245017968,8695.0,8700.0,8576.2001953125,8606.400390625,8391.1396484375,547662
2022-07-08,-0.5079829662572592,8620.0,8656.9501953125,8445.0,8475.9501953125,8263.951171875,686327
2022-07-11,0.49230680653514963,8451.7001953125,8525.0,8416.099609375,8507.650390625,8294.859375,536114
2022-07-12,0.15249131922610104,8495.0,8497.4501953125,8376.25,8419.7001953125,8209.1083984375,424358
2022-07-13,-0.22061534350117049,8454.0,8488.150390625,8381.0,8440.2001953125,8229.0966796875,413855
2022-07-14,-0.25329333644670743,8464.9501953125,8587.349609375,8450.0,8567.75,8353.455078125,606496
2022-07-15,0.2684815203150113,8596.0,8799.0,8576.2001953125,8778.0498046875,8558.4951171875,631246
2022-07-18,-0.07416142197325826,8802.0,8843.0,8684.0,8704.7998046875,8487.078125,478682
2022-07-19,0.46614523709286004,8699.9501953125,8798.900390625,8667.4501953125,8715.849609375,8497.8505859375,478458
2022-07-20,0.9777840450988151,8775.5,8865.4501953125,8720.2001953125,8749.0498046875,8530.2197265625,398132
2022-07-21,0.28430633421521634,8793.0,8831.900390625,8722.0498046875,8797.0,8576.970703125,421090
2022-07-22,0.4051447759931242,8850.0,8889.0,8791.0,8830.9501953125,8610.072265625,415294
2022-07-25,-0.07691599947533437,8828.5,8858.599609375,8490.0,8621.599609375,8405.9580078125,623462
2022-07-26,0.2222436015261337,8622.0,8625.400390625,8471.349609375,8525.849609375,8312.6025390625,429454
2022-07-27,-0.24326599366031587,8555.5498046875,8707.4501953125,8460.0,8658.099609375,8441.544921875,1298855
2022-07-28,0.42490650760009885,8700.0,8770.150390625,8628.7998046875,8721.0498046875,8502.919921875,725196
2022-07-29,-0.15640588221140206,8764.7001953125,8943.0,8730.0,8773.5498046875,8554.107421875,821432
2022-08-01,0.9869481269270182,8850.0,9085.0,8822.599609375,9003.400390625,8778.2099609375,1009408
2022-08-02,-0.15883874392602593,8985.0,9196.849609375,8954.0,9173.0498046875,8943.615234375,848311
2022-08-03,-0.5740362286451273,9144.75,9144.75,8855.599609375,8959.4501953125,8792.8720703125,753729
2022-08-04,-0.7219249998961459,9024.0,9048.0,8830.0,8966.7001953125,8799.986328125,643264
2022-08-05,0.06998129549901932,8966.7998046875,8985.2001953125,8810.0,8841.2001953125,8676.8193359375,558385
2022-08-08,0.0338407300732797,8841.2001953125,8998.0,8841.0,8921.9501953125,8756.0693359375,520993
2022-08-10,0.2803097731537289,8938.599609375,8999.5,8826.0,8879.7001953125,8714.6044921875,445375
2022-08-11,0.23254224504344165,8955.7001953125,8998.0,8724.0,8813.849609375,8649.978515625,508318
2022-08-12,-0.16642516085671055,8815.0,8815.0,8675.0,8699.2001953125,8537.4599609375,712782
2022-08-16,0.17345134280622004,8737.150390625,9040.0,8705.0498046875,9003.7001953125,8836.298828125,963726
2022-08-17,0.3533576483799455,9010.0,9070.0,8920.0,8944.349609375,8778.0517578125,623749
2022-08-18,0.4397491469106171,8925.0,9012.400390625,8877.0,8947.7001953125,8781.33984375,442229
2022-08-19,0.17863714398117736,8955.4501953125,8968.0,8715.0,8778.9501953125,8615.7275390625,572597
2022-08-22,-0.026502825319767,8751.0,8767.4501953125,8602.2001953125,8628.0,8467.583984375,488485
2022-08-23,-0.386521731192867,8607.0,8757.0,8564.0,8720.5,8558.3642578125,558231
2022-08-24,0.13616217967302707,8660.0,8772.0,8594.0,8704.0,8542.1708984375,442582
2022-08-25,0.6285646872517342,8721.0,8835.0,8680.0,8735.900390625,8573.478515625,525721
2022-08-26,0.7567490851506591,8800.0,8832.75,8706.2001953125,8720.599609375,8558.4619140625,398063
2022-08-29,0.6588056641533816,8602.599609375,8859.900390625,8590.0,8834.2001953125,8669.9501953125,459057
2022-08-30,0.9944853421766311,8884.7998046875,9164.0,8870.0,9082.25,8913.3876953125,1016312
2022-09-01,-0.4145300588570535,8949.9501953125,9233.650390625,8941.0,9024.5,8856.7119140625,888864
2022-09-02,0.11201115173753351,9026.5,9149.900390625,8902.099609375,8919.599609375,8753.76171875,632909
2022-09-05,-0.5401749500771984,8900.0,9016.7998046875,8875.0,8950.0498046875,8783.6455078125,386455
2022-09-06,-0.29426135891117156,8984.2998046875,9022.75,8870.0,8888.75,8723.4853515625,397902
2022-09-07,0.7916733327001566,8864.0,8873.5498046875,8760.0,8784.900390625,8621.5673828125,496785
2022-09-08,-0.8551069274544716,8829.0,8885.099609375,8780.0,8790.650390625,8627.2099609375,428924
2022-09-12,0.19622259996831418,8969.900390625,9012.2998046875,8904.0,8927.650390625,8761.6630859375,383641
2022-09-13,-0.9618040604982525,8972.2998046875,8989.0498046875,8910.900390625,8926.5,8760.5341796875,405093
