date,AsianPaints_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2022-03-03,-0.14605307700615164,3029.0,3051.0,2862.0,2871.89990234375,2800.43603515625,4406840
2022-03-04,-0.8640022702914264,2863.800048828125,2863.800048828125,2662.050048828125,2738.14990234375,2670.01416015625,6979253
2022-03-07,-0.9965183078699434,2649.89990234375,2727.949951171875,2599.35009765625,2708.449951171875,2641.05322265625,3233760
2022-03-08,0.9423502888530493,2690.0,2736.949951171875,2638.0,2723.39990234375,2655.63134765625,2611102
2022-03-09,0.604818678598597,2750.0,2890.0,2665.050048828125,2874.949951171875,2803.41015625,4076068
2022-03-10,-0.0631698202341795,3000.0,3040.0,2891.199951171875,2912.800048828125,2840.318359375,3971987
2022-03-11,-0.9953250166921256,2917.0,2939.949951171875,2882.35009765625,2932.0,2859.040283203125,1265493
2022-03-14,0.33910037340441096,2950.0,2972.35009765625,2917.300048828125,2962.800048828125,2889.07421875,1214217
2022-03-15,0.20044418121688068,2998.0,3032.0,2966.0,2987.14990234375,2912.818115234375,1857685
2022-03-16,0.6587091349065304,3043.0,3050.0,3010.75,3042.0,2966.30322265625,1287234
2022-03-17,0.09395034268329089,3113.5,3163.300048828125,3076.5,3136.60009765625,3058.549560546875,2867519
2022-03-21,-0.6469543455920453,3117.300048828125,3117.300048828125,3030.10009765625,3045.75,2969.960205078125,1259015
2022-03-22,-0.7687946467020084,3024.0,3062.699951171875,2975.0,3051.14990234375,2975.225830078125,1515772
2022-03-23,0.03620034959749319,3060.0,3079.89990234375,3005.0,3016.800048828125,2941.73046875,948403
2022-03-24,-0.27557229056643945,2969.5,3038.949951171875,2950.550048828125,3025.35009765625,2950.06787109375,1243917
2022-03-25,-0.8902026768441179,3025.35009765625,3064.550048828125,2991.0,3046.949951171875,2971.130126953125,1083275
2022-03-28,-0.970569860044634,3046.949951171875,3058.60009765625,2995.64990234375,3027.449951171875,2952.115478515625,680332
2022-03-29,-0.5930365940555931,3069.0,3087.699951171875,3012.699951171875,3042.60009765625,2966.888427734375,1120936
2022-03-30,0.18867739979177714,3078.0,3094.35009765625,3055.89990234375,3081.550048828125,3004.869140625,849545
2022-03-31,0.3965719254532208,3115.0,3129.25,3066.10009765625,3079.949951171875,3003.30908203125,1464862
2022-04-01,0.9231205913238227,3110.0,3121.0,3087.64990234375,3114.14990234375,3036.65771484375,637392
2022-04-04,0.876781192375347,3124.949951171875,3143.0,3093.5,3118.0,3040.411865234375,873264
2022-04-05,0.3306623960282498,3110.0,3157.0,3080.0,3140.800048828125,3062.644775390625,805874
2022-04-07,0.8645924078300595,3154.0,3208.949951171875,3145.5,3155.0,3076.49169921875,1025244
2022-04-08,-0.15014021503448022,3168.0,3220.0,3151.199951171875,3206.25,3126.46630859375,678898
2022-04-11,-0.7013584127541564,3184.0,3222.0,3150.0,3157.449951171875,3078.880859375,672652
2022-04-12,-0.0074629066803026944,3154.699951171875,3162.10009765625,3114.14990234375,3128.64990234375,3050.79736328125,794265
2022-04-13,0.33148721014149485,3117.199951171875,3121.89990234375,3066.10009765625,3080.64990234375,3003.991455078125,1121350
2022-04-20,0.5070586468791589,2991.300048828125,3089.5,2980.0,3083.0,3006.282958984375,838182
2022-04-21,0.2311192326626042,3089.800048828125,3174.39990234375,3086.050048828125,3158.25,3079.66064453125,1069035
2022-04-22,-0.9975511028023902,3121.5,3173.300048828125,3113.25,3164.39990234375,3085.657470703125,681191
2022-04-25,-0.564304093219107,3134.0,3155.10009765625,3095.10009765625,3130.60009765625,3052.69873046875,1096774
2022-04-26,0.6790507097935511,3130.0,3148.699951171875,3105.800048828125,3125.64990234375,3047.871826171875,1703441
2022-04-27,-0.8239164716880103,3096.0,3164.0,3085.949951171875,3148.35009765625,3070.007080078125,963536
2022-04-28,0.3050917980985509,3190.0,3268.0,3170.0,3247.699951171875,3166.884765625,2001838
2022-04-29,-0.9975501054432243,3249.0,3278.0,3221.300048828125,3237.199951171875,3156.64599609375,1088970
2022-05-02,-0.2550959869672974,3195.0,3211.5,3154.050048828125,3200.0,3120.37158203125,595522
2022-05-04,-0.9978822304517962,3178.0,3194.699951171875,3081.449951171875,3100.85009765625,3023.689208984375,1120002
2022-05-05,0.7753073839703575,3104.75,3126.949951171875,3070.0,3076.550048828125,2999.993896484375,724601
2022-05-06,-0.30105874652508646,3020.0,3052.39990234375,3003.89990234375,3016.25,2941.1943359375,923941
2022-05-09,-0.3250846216493907,3000.85009765625,3038.800048828125,2975.0,3005.25,2930.4677734375,998324
2022-05-10,-0.6490925855773226,3051.0,3138.75,3036.0,3086.35009765625,3009.5498046875,2460016
2022-05-11,-0.6850935759074572,3090.39990234375,3109.550048828125,2979.0,3053.64990234375,2977.663330078125,1883969
2022-05-12,-0.3571072766596141,3042.0,3078.0,2988.0,3039.949951171875,2964.30419921875,1254245
2022-05-16,0.12069480412174016,3089.89990234375,3089.89990234375,2985.199951171875,2999.89990234375,2925.2509765625,733044
2022-05-17,0.9900005958043039,2998.89990234375,3056.60009765625,2951.0,3050.0,2974.1044921875,1179081
2022-05-18,-0.9958323179162107,3030.0,3128.800048828125,3026.0,3100.10009765625,3022.957763671875,1379763
2022-05-19,0.9996121771691833,3000.5,3071.699951171875,3000.449951171875,3046.89990234375,2971.081298828125,772390
2022-05-20,-0.06788881483953446,3080.0,3125.0,3070.0,3109.949951171875,3032.562744140625,778957
2022-05-23,-0.18343621343632954,3143.949951171875,3188.0,3130.050048828125,3174.199951171875,3095.2138671875,813294
2022-05-24,-0.5534018322050542,3174.75,3183.64990234375,3070.0,3086.85009765625,3010.037353515625,691307
2022-05-25,-0.3544696012104396,3039.0,3039.0,2826.300048828125,2838.050048828125,2767.428466796875,3381427
2022-05-26,-0.1204599396054012,2850.0,2860.0,2718.550048828125,2840.14990234375,2769.47607421875,3212196
2022-05-27,0.5973384234181139,2868.0,2869.0,2781.0,2834.85009765625,2764.308349609375,1879534
2022-05-30,0.9820458822650835,2880.0,2884.0,2817.0,2844.0,2773.23046875,2525482
2022-06-01,-0.6717427250356801,2859.64990234375,2939.89990234375,2832.050048828125,2852.5,2781.51904296875,1770795
2022-06-02,-0.06396560628976052,2870.199951171875,2919.0,2848.0,2908.550048828125,2836.17431640625,1164197
2022-06-03,-0.36239434549185845,2905.0,2919.449951171875,2856.0,2886.89990234375,2815.06298828125,1228489
2022-06-06,-0.9540715252320903,2871.10009765625,2872.0,2807.699951171875,2817.449951171875,2747.341064453125,1193698
2022-06-07,-0.9879218561691232,2800.0,2804.0,2731.0,2744.699951171875,2676.401123046875,1403598
2022-06-08,-0.5977310381887946,2771.89990234375,2775.0,2700.0,2705.199951171875,2637.884033203125,1743575
2022-06-09,-0.5051036457443843,2680.0,2697.60009765625,2633.75,2686.800048828125,2635.04052734375,1857501
2022-06-10,-0.9976083668880165,2665.0,2736.0,2652.0,2708.75,2656.567626953125,1592920
2022-06-13,0.035273030400276184,2669.949951171875,2683.0,2642.5,2660.75,2609.491943359375,1674206
2022-06-14,-0.9961039165750013,2617.0,2666.35009765625,2585.0,2635.39990234375,2584.63037109375,2296040
2022-06-15,0.8659770811597506,2650.0,2683.60009765625,2627.10009765625,2661.14990234375,2609.88427734375,928842
2022-06-16,0.9892948428168893,2694.949951171875,2725.449951171875,2640.0,2657.449951171875,2606.25537109375,1280628
2022-06-17,-0.9921603384801918,2650.10009765625,2657.0,2560.0,2580.199951171875,2530.493896484375,2043251
2022-06-20,-0.28136675772839226,2600.0,2673.35009765625,2588.35009765625,2660.699951171875,2609.443115234375,1595360
2022-06-21,0.5249965190887451,2674.949951171875,2710.0,2640.0,2678.35009765625,2626.7529296875,1042074
2022-06-22,-0.9962816479674075,2688.0,2707.949951171875,2626.35009765625,2666.35009765625,2614.984375,1871760
2022-06-23,0.0025080478517338634,2674.949951171875,2767.949951171875,2674.949951171875,2758.199951171875,2705.064697265625,1612872
2022-06-24,0.9802941141766496,2775.0,2784.800048828125,2726.0,2760.89990234375,2707.712646484375,2215583
2022-06-27,0.026701198347533744,2779.89990234375,2827.64990234375,2765.0,2820.949951171875,2766.60595703125,1295734
2022-06-28,-0.7024232649098849,2780.0,2784.800048828125,2704.300048828125,2726.5,2673.975341796875,1838358
2022-06-29,-0.32339924902448225,2706.5,2719.0,2678.0,2697.800048828125,2645.828369140625,1066354
2022-06-30,0.07592660933732986,2714.85009765625,2726.949951171875,2680.0,2695.199951171875,2643.2783203125,1291447
2022-07-01,-0.6657325155683793,2704.89990234375,2780.0,2685.0,2773.14990234375,2719.726806640625,1477191
2022-07-04,0.9060346717014909,2775.14990234375,2798.0,2744.800048828125,2790.300048828125,2736.54638671875,653147
2022-07-05,-0.21561303836642765,2785.0,2812.300048828125,2760.0,2766.60009765625,2713.302978515625,1073043
2022-07-06,-0.08357254974544048,2830.550048828125,2869.0,2805.14990234375,2861.39990234375,2806.276611328125,2085735
2022-07-07,0.24807046633213758,2901.39990234375,2932.0,2876.800048828125,2891.39990234375,2835.698486328125,1469087
2022-07-08,0.6417405509908515,2880.0,2888.0,2840.5,2879.800048828125,2824.322021484375,1274148
2022-07-11,0.8508151471614838,2874.0,2940.550048828125,2851.35009765625,2933.050048828125,2876.54638671875,1081885
2022-07-13,-0.2348535084588961,2949.0,2968.949951171875,2926.050048828125,2941.199951171875,2884.539306640625,2153712
2022-07-14,0.9937122965056915,2952.10009765625,2954.85009765625,2912.39990234375,2939.14990234375,2882.52880859375,882479
2022-07-15,0.8420332981739194,2949.949951171875,2985.0,2940.449951171875,2978.14990234375,2920.777587890625,1668006
2022-07-19,-0.14436907600611448,2983.449951171875,3023.0,2978.14990234375,3019.10009765625,2960.938720703125,638171
2022-07-20,0.046689799055457115,3033.0,3044.699951171875,3000.0,3006.449951171875,2948.532470703125,867436
2022-07-21,-0.1088337864992874,2981.0,3084.949951171875,2981.0,3066.10009765625,3007.033447265625,1184060
2022-07-22,0.8971193917095661,3066.10009765625,3092.75,3048.0,3067.39990234375,3008.30810546875,1268141
2022-07-25,-0.9969578474992886,3069.5,3117.199951171875,3051.64990234375,3104.949951171875,3045.134765625,985844
2022-07-26,-0.3698041777048881,3096.0,3149.800048828125,3053.0,3108.5,3048.6162109375,2876310
2022-07-27,0.025366942965774797,3118.949951171875,3193.0,3096.0,3186.050048828125,3124.672607421875,1976407
2022-07-28,-0.8280836836978173,3198.0,3280.0,3182.0,3272.39990234375,3209.358642578125,1332572
2022-07-29,-0.24476689280709252,3285.39990234375,3354.35009765625,3275.0,3333.75,3269.52685546875,1836550
2022-08-01,0.9982807795749977,3340.050048828125,3355.0,3314.5,3324.550048828125,3260.50439453125,1076122
2022-08-02,-0.354057537402365,3331.0,3404.75,3325.60009765625,3396.14990234375,3330.724853515625,1650536
2022-08-03,-0.3603547302385171,3404.0,3448.0,3371.25,3439.64990234375,3373.38671875,1169005
2022-08-04,-0.44618468642390025,3455.0,3476.949951171875,3410.89990234375,3460.5,3393.83544921875,981434
2022-08-05,-0.9861265649087727,3475.0,3491.949951171875,3451.550048828125,3473.89990234375,3406.97705078125,792478
2022-08-08,0.32030047884230345,3465.0,3476.949951171875,3436.550048828125,3458.449951171875,3391.82470703125,724644
2022-08-10,-0.9070967558654957,3441.0,3449.85009765625,3396.0,3411.64990234375,3345.92626953125,1089295
2022-08-11,0.46644746626511085,3450.0,3477.949951171875,3390.0,3405.199951171875,3339.6005859375,1410533
2022-08-12,0.2974171047597857,3399.0,3434.800048828125,3383.0,3427.85009765625,3361.814453125,548472
2022-08-16,0.6159536629954042,3470.0,3509.449951171875,3455.300048828125,3501.0,3433.55517578125,911189
2022-08-17,0.2769547457407628,3517.949951171875,3545.64990234375,3504.60009765625,3523.699951171875,3455.817626953125,817912
2022-08-18,0.008577191270887852,3525.0,3542.699951171875,3515.550048828125,3535.35009765625,3467.243408203125,599877
2022-08-19,-0.9992018690196952,3520.0,3538.5,3464.0,3482.550048828125,3415.46044921875,581829
2022-08-22,-0.7847741307341494,3462.10009765625,3485.550048828125,3333.199951171875,3349.75,3285.21875,2336567
2022-08-23,-0.9528606869280338,3333.0,3383.949951171875,3316.85009765625,3356.60009765625,3291.936767578125,831446
2022-08-24,-0.12597883171838475,3339.60009765625,3385.0,3302.0,3378.85009765625,3313.75830078125,1182154
2022-08-25,0.33735080062857986,3375.0,3405.14990234375,3351.199951171875,3362.5,3297.72314453125,615392
2022-08-26,-0.49641270615393296,3379.35009765625,3384.5,3305.64990234375,3323.550048828125,3259.523681640625,1384783
2022-08-29,-0.9983852764999028,3247.0,3348.35009765625,3236.699951171875,3343.25,3278.843994140625,1031166
2022-08-30,-0.02378050424158573,3331.0,3409.75,3331.0,3391.60009765625,3326.262939453125,1426459
2022-09-01,-0.7695600834041316,3315.0,3474.39990234375,3315.0,3446.550048828125,3380.154052734375,1417762
2022-09-02,0.6718824583305312,3489.0,3489.0,3425.0,3431.050048828125,3364.95263671875,740821
2022-09-05,0.056959380774060264,3425.050048828125,3450.0,3405.550048828125,3424.800048828125,3358.822998046875,518438
2022-09-06,-0.1248971501190681,3420.0,3434.550048828125,3384.0,3395.25,3329.84228515625,540937
2022-09-07,-0.9989902512946477,3392.0,3435.0,3385.949951171875,3400.35009765625,3334.84423828125,682921
2022-09-08,0.44241216022055596,3450.0,3484.64990234375,3427.39990234375,3450.14990234375,3383.684326171875,1143090
